estado_inicial,movimientos,algoritmo_busqueda,heuristica,tiempo_resolucion,tamaño_frontera,gano
"[7, 8, 3, 2, 1, 4, 6, 5, 0]","['up', 'left', 'left', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.0778970718383789,2031,True
"[3, 6, 2, 1, 0, 4, 8, 7, 5]","['down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'down']",a_estrella,misplaced,1.2726702690124512,19577,True
"[2, 6, 4, 3, 0, 5, 1, 8, 7]","['down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'right', 'right', 'down']",a_estrella,misplaced,0.5432026386260986,11383,True
"[1, 4, 6, 5, 7, 8, 0, 3, 2]","['up', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right']",a_estrella,misplaced,0.19729948043823242,4539,True
"[0, 3, 7, 5, 1, 4, 8, 6, 2]","['down', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.5287835597991943,9658,True
"[8, 5, 4, 3, 1, 7, 2, 6, 0]","['left', 'up', 'left', 'down', 'right', 'up', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.05873751640319824,890,True
"[4, 0, 3, 5, 6, 2, 7, 8, 1]","['down', 'left', 'down', 'right', 'up', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'right']",a_estrella,misplaced,0.07586455345153809,1376,True
"[0, 1, 8, 3, 4, 2, 6, 7, 5]","['down', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right']",a_estrella,misplaced,2.022141218185425,26375,True
"[2, 1, 8, 3, 7, 5, 4, 6, 0]","['up', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'right', 'down', 'right']",a_estrella,misplaced,0.17449092864990234,4171,True
"[4, 8, 0, 3, 5, 7, 2, 6, 1]","['left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'down']",a_estrella,misplaced,0.08861923217773438,876,True
"[3, 5, 1, 0, 8, 4, 2, 6, 7]","['right', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.06931662559509277,1357,True
"[5, 8, 7, 0, 6, 1, 4, 3, 2]","['down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'up', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'right']",a_estrella,misplaced,0.029273509979248047,599,True
"[2, 1, 8, 3, 5, 4, 7, 6, 0]","['left', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.9696338176727295,17803,True
"[0, 2, 6, 8, 1, 3, 7, 4, 5]","['down', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down']",a_estrella,misplaced,0.1629047393798828,4700,True
"[8, 5, 7, 3, 1, 2, 4, 6, 0]","['left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'right', 'down']",a_estrella,misplaced,0.07309174537658691,2033,True
"[4, 3, 2, 5, 7, 6, 1, 0, 8]","['left', 'up', 'right', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.3229336738586426,7101,True
"[7, 1, 0, 4, 3, 2, 5, 8, 6]","['left', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.4439859390258789,9536,True
"[4, 0, 3, 8, 2, 7, 5, 6, 1]","['right', 'down', 'down', 'left', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.10096859931945801,1567,True
"[3, 7, 8, 1, 6, 2, 5, 0, 4]","['right', 'up', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'right', 'down']",a_estrella,misplaced,0.7878990173339844,14560,True
"[6, 3, 8, 4, 0, 5, 2, 7, 1]","['right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.12135791778564453,2511,True
"[3, 2, 4, 5, 0, 8, 7, 1, 6]","['up', 'right', 'down', 'down', 'left', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'down', 'right']",a_estrella,misplaced,0.30116796493530273,5219,True
"[7, 5, 2, 6, 8, 0, 3, 1, 4]","['left', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down']",a_estrella,misplaced,1.3086705207824707,23532,True
"[8, 6, 5, 7, 1, 0, 4, 2, 3]","['up', 'left', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.09740567207336426,3787,True
"[7, 4, 1, 8, 0, 2, 6, 5, 3]","['right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'right', 'down']",a_estrella,misplaced,0.16296100616455078,5412,True
"[6, 8, 4, 0, 3, 2, 5, 1, 7]","['right', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.11454367637634277,3349,True
"[4, 5, 7, 8, 3, 2, 6, 0, 1]","['left', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.2928049564361572,7455,True
"[0, 4, 2, 5, 1, 3, 8, 6, 7]","['down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right']",a_estrella,misplaced,1.6630420684814453,26382,True
"[4, 2, 3, 7, 8, 1, 0, 6, 5]","['up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'right', 'down', 'right']",a_estrella,misplaced,0.18807101249694824,4386,True
"[4, 7, 8, 2, 6, 3, 1, 5, 0]","['up', 'left', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'down']",a_estrella,misplaced,0.07921028137207031,2137,True
"[0, 2, 6, 7, 4, 8, 3, 5, 1]","['down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.16070222854614258,4674,True
"[4, 1, 0, 2, 6, 5, 7, 8, 3]","['down', 'left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'down']",a_estrella,misplaced,0.16079330444335938,4547,True
"[6, 3, 2, 0, 7, 8, 4, 5, 1]","['right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.06429409980773926,1269,True
"[1, 2, 7, 4, 0, 5, 6, 8, 3]","['up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.6041443347930908,10960,True
"[7, 0, 1, 5, 2, 8, 4, 6, 3]","['left', 'down', 'right', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'right']",a_estrella,misplaced,0.15374469757080078,3263,True
"[2, 5, 0, 8, 7, 6, 4, 1, 3]","['down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'right']",a_estrella,misplaced,0.024081707000732422,346,True
"[6, 4, 8, 7, 2, 1, 3, 5, 0]","['up', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'down']",a_estrella,misplaced,0.31593918800354004,9910,True
"[2, 6, 3, 0, 7, 1, 5, 4, 8]","['down', 'right', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'down', 'right']",a_estrella,misplaced,0.11488151550292969,3332,True
"[6, 8, 3, 7, 5, 0, 4, 1, 2]","['down', 'left', 'up', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.05471920967102051,1419,True
"[7, 2, 4, 0, 6, 8, 1, 5, 3]","['up', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down']",a_estrella,misplaced,0.02580857276916504,575,True
"[3, 5, 7, 1, 0, 8, 6, 2, 4]","['down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'up', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'down', 'right']",a_estrella,misplaced,0.6027398109436035,11386,True
"[5, 8, 7, 0, 1, 3, 2, 4, 6]","['down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'right']",a_estrella,misplaced,0.021833419799804688,274,True
"[3, 4, 1, 7, 5, 0, 6, 8, 2]","['up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'right']",a_estrella,misplaced,0.3733959197998047,6708,True
"[6, 2, 3, 8, 1, 4, 0, 7, 5]","['right', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.09329056739807129,1762,True
"[3, 1, 4, 6, 5, 2, 0, 7, 8]","['right', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'down', 'right']",a_estrella,misplaced,0.9507527351379395,17332,True
"[0, 6, 8, 7, 1, 5, 3, 2, 4]","['down', 'right', 'down', 'left', 'up', 'right', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'right', 'down']",a_estrella,misplaced,0.1581883430480957,4660,True
"[8, 0, 1, 7, 2, 5, 4, 6, 3]","['left', 'down', 'right', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'down', 'right']",a_estrella,misplaced,0.7566285133361816,14442,True
"[0, 6, 1, 4, 3, 8, 5, 2, 7]","['down', 'down', 'right', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.217512845993042,4526,True
"[8, 1, 7, 5, 4, 6, 3, 2, 0]","['left', 'left', 'up', 'right', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.023372888565063477,354,True
"[4, 2, 5, 1, 7, 8, 3, 6, 0]","['left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'down']",a_estrella,misplaced,0.21676135063171387,4076,True
"[8, 3, 0, 4, 7, 6, 1, 2, 5]","['left', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'right']",a_estrella,misplaced,0.24931073188781738,5029,True
"[8, 2, 4, 0, 1, 6, 3, 5, 7]","['right', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.37305331230163574,7675,True
"[2, 8, 1, 0, 5, 6, 3, 7, 4]","['up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.1546931266784668,3354,True
"[5, 2, 4, 3, 0, 8, 7, 6, 1]","['up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'down']",a_estrella,misplaced,0.6420114040374756,11284,True
"[1, 0, 3, 4, 6, 8, 2, 7, 5]","['down', 'right', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down']",a_estrella,misplaced,0.7455143928527832,14278,True
"[4, 2, 8, 1, 0, 7, 5, 6, 3]","['down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.08021068572998047,2387,True
"[3, 0, 1, 6, 5, 2, 8, 7, 4]","['left', 'down', 'down', 'right', 'up', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.262803316116333,6900,True
"[2, 7, 0, 4, 3, 1, 8, 6, 5]","['down', 'left', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'down']",a_estrella,misplaced,0.4770472049713135,9623,True
"[7, 8, 2, 4, 5, 6, 0, 3, 1]","['right', 'up', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.5699348449707031,9893,True
"[1, 4, 7, 3, 0, 5, 6, 8, 2]","['down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'down']",a_estrella,misplaced,1.807558536529541,28067,True
"[1, 7, 2, 3, 5, 4, 0, 6, 8]","['right', 'right', 'up', 'up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'down']",a_estrella,misplaced,1.3805131912231445,26609,True
"[5, 8, 6, 2, 0, 3, 7, 1, 4]","['down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.021725177764892578,503,True
"[1, 4, 0, 7, 5, 6, 2, 3, 8]","['left', 'left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'right']",a_estrella,misplaced,0.1713879108428955,4730,True
"[3, 2, 6, 0, 4, 8, 1, 5, 7]","['down', 'right', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right']",a_estrella,misplaced,1.2221922874450684,23129,True
"[5, 8, 7, 4, 3, 1, 0, 2, 6]","['right', 'up', 'right', 'down', 'left', 'up', 'left', 'up', 'right', 'right', 'down', 'down']",a_estrella,misplaced,0.006032466888427734,61,True
"[4, 1, 8, 0, 7, 3, 2, 6, 5]","['right', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'right', 'down']",a_estrella,misplaced,0.590430498123169,14328,True
"[0, 5, 6, 4, 2, 7, 8, 1, 3]","['down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right']",a_estrella,misplaced,0.1762235164642334,5023,True
"[1, 8, 0, 7, 2, 4, 3, 5, 6]","['left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.48130011558532715,9716,True
"[6, 1, 0, 3, 2, 4, 5, 7, 8]","['down', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.9909224510192871,17249,True
"[7, 2, 0, 6, 3, 5, 8, 1, 4]","['down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'left', 'down', 'right', 'down', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'right', 'down']",a_estrella,misplaced,1.0504281520843506,17559,True
"[6, 1, 4, 2, 3, 5, 8, 0, 7]","['up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.13360261917114258,3192,True
"[8, 5, 3, 2, 7, 6, 4, 1, 0]","['up', 'left', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'left', 'down', 'right']",a_estrella,misplaced,0.022956132888793945,381,True
"[3, 1, 2, 5, 0, 8, 7, 4, 6]","['up', 'left', 'down', 'right', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'down']",a_estrella,misplaced,0.9148859977722168,19514,True
"[0, 3, 8, 5, 2, 6, 4, 7, 1]","['down', 'right', 'up', 'right', 'down', 'left', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'right']",a_estrella,misplaced,0.008995294570922852,127,True
"[1, 0, 3, 8, 6, 4, 7, 2, 5]","['down', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.6307690143585205,14696,True
"[5, 6, 2, 4, 3, 8, 1, 0, 7]","['up', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right']",a_estrella,misplaced,0.11163043975830078,3133,True
"[6, 3, 8, 0, 7, 4, 2, 5, 1]","['right', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'down', 'right', 'up', 'up', 'left', 'left', 'down', 'right', 'right', 'down']",a_estrella,misplaced,0.05454087257385254,1477,True
"[6, 5, 8, 0, 3, 4, 1, 2, 7]","['down', 'right', 'up', 'left', 'up', 'right', 'right', 'down', 'down', 'left', 'up', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.12143468856811523,3366,True
"[1, 5, 6, 4, 0, 7, 8, 2, 3]","['right', 'up', 'left', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'right', 'down']",a_estrella,misplaced,0.11650872230529785,2659,True
"[0, 4, 7, 1, 2, 8, 6, 5, 3]","['down', 'down', 'right', 'up', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.2032620906829834,4437,True
"[8, 0, 7, 1, 2, 4, 5, 6, 3]","['down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'right', 'down']",a_estrella,misplaced,0.04663872718811035,621,True
"[4, 1, 0, 3, 8, 7, 5, 2, 6]","['down', 'left', 'left', 'down', 'right', 'up', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.2350311279296875,4723,True
"[1, 0, 2, 3, 8, 5, 4, 7, 6]","['down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'right', 'up', 'right', 'down', 'down', 'left', 'left', 'up', 'right', 'right', 'down']",a_estrella,misplaced,1.548133373260498,23023,True
"[1, 6, 7, 3, 5, 0, 2, 8, 4]","['up', 'left', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'right', 'down']",a_estrella,misplaced,0.25185441970825195,7562,True
"[0, 7, 1, 8, 2, 3, 6, 5, 4]","['down', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'down', 'right']",a_estrella,misplaced,0.0677633285522461,2006,True
"[3, 8, 7, 0, 1, 2, 4, 6, 5]","['right', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.11338567733764648,3174,True
"[6, 7, 5, 2, 1, 0, 8, 4, 3]","['down', 'left', 'left', 'up', 'up', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'left', 'up', 'right', 'down', 'down', 'right']",a_estrella,misplaced,0.7619907855987549,14406,True
"[6, 5, 2, 3, 7, 1, 0, 8, 4]","['up', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'down', 'left', 'up', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'down', 'left', 'left', 'up', 'right', 'right', 'down']",a_estrella,misplaced,0.802539587020874,17673,True
"[5, 1, 8, 6, 3, 7, 4, 0, 2]","['up', 'up', 'right', 'down', 'left', 'down', 'right', 'up', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'down']",a_estrella,misplaced,0.11020827293395996,3168,True
"[7, 2, 1, 0, 6, 8, 4, 3, 5]","['up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'right', 'down', 'right']",a_estrella,misplaced,0.10772085189819336,3033,True
"[0, 5, 3, 2, 4, 7, 6, 8, 1]","['down', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'down', 'left', 'up', 'up', 'right', 'down', 'right', 'up', 'left', 'down', 'down', 'right']",a_estrella,misplaced,0.0743570327758789,1907,True
"[3, 6, 5, 7, 1, 2, 0, 4, 8]","['right', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'left', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'right', 'down', 'right']",a_estrella,misplaced,1.048626184463501,17662,True
"[2, 8, 0, 1, 4, 7, 6, 5, 3]","['down', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'left', 'down', 'left', 'up', 'right', 'up', 'right', 'down', 'down']",a_estrella,misplaced,0.09329891204833984,1876,True
"[5, 1, 0, 6, 3, 4, 8, 7, 2]","['down', 'left', 'down', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right', 'down']",a_estrella,misplaced,0.20131969451904297,4308,True
"[7, 8, 1, 5, 2, 0, 3, 6, 4]","['down', 'left', 'up', 'up', 'left', 'down', 'down', 'right', 'right', 'up', 'up', 'left', 'down', 'down', 'right', 'up', 'left', 'left', 'up', 'right', 'right', 'down', 'left', 'down', 'right']",a_estrella,misplaced,0.8746147155761719,14614,True
"[1, 4, 2, 7, 6, 5, 0, 3, 8]","['right', 'right', 'up', 'up', 'left', 'left', 'down', 'down', 'right', 'right', 'up', 'left', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'right', 'up', 'left', 'up', 'left', 'down', 'down', 'right', 'right']",a_estrella,misplaced,1.8264880180358887,26778,True
"[0, 6, 2, 3, 8, 5, 4, 1, 7]","['down', 'right', 'right', 'down', 'left', 'up', 'up', 'right', 'down', 'left', 'up', 'left', 'down', 'down', 'right', 'up', 'up', 'right', 'down', 'left', 'left', 'down', 'right', 'right']",a_estrella,misplaced,0.33193373680114746,9311,True
"[7, 2, 5, 8, 0, 3, 6, 4, 1]","['down', 'left', 'up', 'right', 'down', 'right', 'up', 'left', 'up', 'right', 'down', 'down', 'left', 'up', 'left', 'down', 'right', 'up', 'up', 'left', 'down', 'right', 'down', 'right']",a_estrella,misplaced,0.46544623374938965,11175,True
"[6, 7, 0, 5, 2, 8, 3, 4, 1]","['left', 'left', 'down', 'right', 'right', 'up', 'left', 'down', 'right', 'down', 'left', 'left', 'up', 'up', 'right', 'down', 'down', 'right', 'up', 'left', 'down', 'right']",a_estrella,misplaced,0.1472454071044922,4501,True
